CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0026000000040084RB0F;03/10/2017;9;0,09;R
ES0026000000040084RB0F;03/10/2017;10;0,083;R
ES0026000000040084RB0F;03/10/2017;11;0,088;R
ES0026000000040084RB0F;03/10/2017;12;0,056;R
ES0026000000040084RB0F;03/10/2017;13;0,089;R
ES0026000000040084RB0F;03/10/2017;14;0,089;R
ES0026000000040084RB0F;03/10/2017;15;0,118;R
ES0026000000040084RB0F;03/10/2017;16;0,114;R
ES0026000000040084RB0F;03/10/2017;17;0,175;R
ES0026000000040084RB0F;03/10/2017;18;0,08;R
ES0026000000040084RB0F;03/10/2017;19;0,073;R
ES0026000000040084RB0F;03/10/2017;20;0,089;R
ES0026000000040084RB0F;03/10/2017;21;0,073;R
ES0026000000040084RB0F;03/10/2017;22;0,073;R
ES0026000000040084RB0F;03/10/2017;23;0,134;R
ES0026000000040084RB0F;03/10/2017;24;0,287;R
ES0026000000040084RB0F;04/10/2017;1;0,086;E
ES0026000000040084RB0F;04/10/2017;2;0,071;E
ES0026000000040084RB0F;04/10/2017;3;0,065;E
ES0026000000040084RB0F;04/10/2017;4;0,062;E
ES0026000000040084RB0F;04/10/2017;5;0,061;E
ES0026000000040084RB0F;04/10/2017;6;0,063;E
ES0026000000040084RB0F;04/10/2017;7;0,074;E
ES0026000000040084RB0F;04/10/2017;8;0,101;E
ES0026000000040084RB0F;04/10/2017;9;0,121;E
ES0026000000040084RB0F;04/10/2017;10;0,129;E
ES0026000000040084RB0F;04/10/2017;11;0,136;E
ES0026000000040084RB0F;04/10/2017;12;0,139;E
ES0026000000040084RB0F;04/10/2017;13;0,142;E
ES0026000000040084RB0F;04/10/2017;14;0,145;E
ES0026000000040084RB0F;04/10/2017;15;0,136;E
ES0026000000040084RB0F;04/10/2017;16;0,125;E
ES0026000000040084RB0F;04/10/2017;17;0,125;E
ES0026000000040084RB0F;04/10/2017;18;0,132;E
ES0026000000040084RB0F;04/10/2017;19;0,139;E
ES0026000000040084RB0F;04/10/2017;20;0,151;E
ES0026000000040084RB0F;04/10/2017;21;0,166;E
ES0026000000040084RB0F;04/10/2017;22;0,16;E
ES0026000000040084RB0F;04/10/2017;23;0,137;E
ES0026000000040084RB0F;04/10/2017;24;0,109;E
ES0026000000040084RB0F;05/10/2017;1;0,086;E
ES0026000000040084RB0F;05/10/2017;2;0,071;E
ES0026000000040084RB0F;05/10/2017;3;0,065;E
ES0026000000040084RB0F;05/10/2017;4;0,062;E
ES0026000000040084RB0F;05/10/2017;5;0,061;E
ES0026000000040084RB0F;05/10/2017;6;0,063;E
ES0026000000040084RB0F;05/10/2017;7;0,074;E
ES0026000000040084RB0F;05/10/2017;8;0,101;E
ES0026000000040084RB0F;05/10/2017;9;0,12;E
ES0026000000040084RB0F;05/10/2017;10;0,129;E
ES0026000000040084RB0F;05/10/2017;11;0,136;E
ES0026000000040084RB0F;05/10/2017;12;0,138;E
ES0026000000040084RB0F;05/10/2017;13;0,142;E
ES0026000000040084RB0F;05/10/2017;14;0,145;E
ES0026000000040084RB0F;05/10/2017;15;0,136;E
ES0026000000040084RB0F;05/10/2017;16;0,125;E
ES0026000000040084RB0F;05/10/2017;17;0,125;E
ES0026000000040084RB0F;05/10/2017;18;0,132;E
ES0026000000040084RB0F;05/10/2017;19;0,139;E
ES0026000000040084RB0F;05/10/2017;20;0,151;E
ES0026000000040084RB0F;05/10/2017;21;0,165;E
ES0026000000040084RB0F;05/10/2017;22;0,16;E
ES0026000000040084RB0F;05/10/2017;23;0,136;E
ES0026000000040084RB0F;05/10/2017;24;0,109;E
ES0026000000040084RB0F;06/10/2017;1;0,087;E
ES0026000000040084RB0F;06/10/2017;2;0,072;E
ES0026000000040084RB0F;06/10/2017;3;0,065;E
ES0026000000040084RB0F;06/10/2017;4;0,062;E
ES0026000000040084RB0F;06/10/2017;5;0,061;E
ES0026000000040084RB0F;06/10/2017;6;0,063;E
ES0026000000040084RB0F;06/10/2017;7;0,074;E
ES0026000000040084RB0F;06/10/2017;8;0,1;E
ES0026000000040084RB0F;06/10/2017;9;0,12;E
ES0026000000040084RB0F;06/10/2017;10;0,129;E
ES0026000000040084RB0F;06/10/2017;11;0,137;E
ES0026000000040084RB0F;06/10/2017;12;0,139;E
ES0026000000040084RB0F;06/10/2017;13;0,142;E
ES0026000000040084RB0F;06/10/2017;14;0,145;E
ES0026000000040084RB0F;06/10/2017;15;0,138;E
ES0026000000040084RB0F;06/10/2017;16;0,127;E
ES0026000000040084RB0F;06/10/2017;17;0,125;E
ES0026000000040084RB0F;06/10/2017;18;0,13;E
ES0026000000040084RB0F;06/10/2017;19;0,135;E
ES0026000000040084RB0F;06/10/2017;20;0,144;E
ES0026000000040084RB0F;06/10/2017;21;0,155;E
ES0026000000040084RB0F;06/10/2017;22;0,151;E
ES0026000000040084RB0F;06/10/2017;23;0,134;E
ES0026000000040084RB0F;06/10/2017;24;0,113;E
ES0026000000040084RB0F;07/10/2017;1;0,142;R
ES0026000000040084RB0F;07/10/2017;2;0,202;R
ES0026000000040084RB0F;07/10/2017;3;0,145;R
ES0026000000040084RB0F;07/10/2017;4;0,118;R
ES0026000000040084RB0F;07/10/2017;5;0,131;R
ES0026000000040084RB0F;07/10/2017;6;0,141;R
ES0026000000040084RB0F;07/10/2017;7;0,123;R
ES0026000000040084RB0F;07/10/2017;8;0,126;R
ES0026000000040084RB0F;07/10/2017;9;0,14;R
ES0026000000040084RB0F;07/10/2017;10;0,126;R
ES0026000000040084RB0F;07/10/2017;11;0,13;R
ES0026000000040084RB0F;07/10/2017;12;0,136;R
ES0026000000040084RB0F;07/10/2017;13;0,123;R
ES0026000000040084RB0F;07/10/2017;14;0,112;R
ES0026000000040084RB0F;07/10/2017;15;0,199;R
ES0026000000040084RB0F;07/10/2017;16;0,305;R
ES0026000000040084RB0F;07/10/2017;17;0,367;R
ES0026000000040084RB0F;07/10/2017;18;0,516;R
ES0026000000040084RB0F;07/10/2017;19;0,393;R
ES0026000000040084RB0F;07/10/2017;20;0,373;R
ES0026000000040084RB0F;07/10/2017;21;0,618;R
ES0026000000040084RB0F;07/10/2017;22;1,094;R
ES0026000000040084RB0F;07/10/2017;23;0,21;R
ES0026000000040084RB0F;07/10/2017;24;0,308;R
ES0026000000040084RB0F;08/10/2017;1;0,26;R
ES0026000000040084RB0F;08/10/2017;2;0,384;R
ES0026000000040084RB0F;08/10/2017;3;0,169;R
ES0026000000040084RB0F;08/10/2017;4;0,082;R
ES0026000000040084RB0F;08/10/2017;5;0,08;R
ES0026000000040084RB0F;08/10/2017;6;0,049;R
ES0026000000040084RB0F;08/10/2017;7;0,085;R
ES0026000000040084RB0F;08/10/2017;8;0,087;R
ES0026000000040084RB0F;08/10/2017;9;0,318;R
ES0026000000040084RB0F;08/10/2017;10;0,464;R
ES0026000000040084RB0F;08/10/2017;11;0,523;R
ES0026000000040084RB0F;08/10/2017;12;0,211;R
ES0026000000040084RB0F;08/10/2017;13;0,437;R
ES0026000000040084RB0F;08/10/2017;14;0,154;R
ES0026000000040084RB0F;08/10/2017;15;0,61;R
ES0026000000040084RB0F;08/10/2017;16;0,082;R
ES0026000000040084RB0F;08/10/2017;17;0,09;R
ES0026000000040084RB0F;08/10/2017;18;0,084;R
ES0026000000040084RB0F;08/10/2017;19;0,055;R
ES0026000000040084RB0F;08/10/2017;20;0,081;R
ES0026000000040084RB0F;08/10/2017;21;0,171;R
ES0026000000040084RB0F;08/10/2017;22;0,3;R
ES0026000000040084RB0F;08/10/2017;23;0,973;R
ES0026000000040084RB0F;08/10/2017;24;0,915;R
ES0026000000040084RB0F;09/10/2017;1;0,816;R
ES0026000000040084RB0F;09/10/2017;2;0,741;R
ES0026000000040084RB0F;09/10/2017;3;0,727;R
ES0026000000040084RB0F;09/10/2017;4;0,754;R
ES0026000000040084RB0F;09/10/2017;5;0,752;R
ES0026000000040084RB0F;09/10/2017;6;0,732;R
ES0026000000040084RB0F;09/10/2017;7;0,282;R
ES0026000000040084RB0F;09/10/2017;8;0,134;R
ES0026000000040084RB0F;09/10/2017;9;0,275;R
ES0026000000040084RB0F;09/10/2017;10;0,126;R
ES0026000000040084RB0F;09/10/2017;11;0,316;R
ES0026000000040084RB0F;09/10/2017;12;0,901;R
ES0026000000040084RB0F;09/10/2017;13;0,091;R
ES0026000000040084RB0F;09/10/2017;14;0,085;R
ES0026000000040084RB0F;09/10/2017;15;0,116;R
ES0026000000040084RB0F;09/10/2017;16;0,182;R
ES0026000000040084RB0F;09/10/2017;17;0,189;R
ES0026000000040084RB0F;09/10/2017;18;0,165;R
ES0026000000040084RB0F;09/10/2017;19;0,112;R
ES0026000000040084RB0F;09/10/2017;20;0,126;R
ES0026000000040084RB0F;09/10/2017;21;0,269;R
ES0026000000040084RB0F;09/10/2017;22;0,377;R
ES0026000000040084RB0F;09/10/2017;23;1,621;R
ES0026000000040084RB0F;09/10/2017;24;1,074;R
ES0026000000040084RB0F;10/10/2017;1;0,667;R
ES0026000000040084RB0F;10/10/2017;2;0,157;R
ES0026000000040084RB0F;10/10/2017;3;0,12;R
ES0026000000040084RB0F;10/10/2017;4;0,081;R
ES0026000000040084RB0F;10/10/2017;5;0,078;R
ES0026000000040084RB0F;10/10/2017;6;0,066;R
ES0026000000040084RB0F;10/10/2017;7;0,086;R
ES0026000000040084RB0F;10/10/2017;8;0,209;R
ES0026000000040084RB0F;10/10/2017;9;0,327;R
ES0026000000040084RB0F;10/10/2017;10;0,443;R
ES0026000000040084RB0F;10/10/2017;11;0,118;R
ES0026000000040084RB0F;10/10/2017;12;0,558;R
ES0026000000040084RB0F;10/10/2017;13;0,095;R
ES0026000000040084RB0F;10/10/2017;14;0,173;R
ES0026000000040084RB0F;10/10/2017;15;0,421;R
ES0026000000040084RB0F;10/10/2017;16;0,187;R
ES0026000000040084RB0F;10/10/2017;17;0,219;R
ES0026000000040084RB0F;10/10/2017;18;0,188;R
ES0026000000040084RB0F;10/10/2017;19;0,07;R
ES0026000000040084RB0F;10/10/2017;20;0,51;R
ES0026000000040084RB0F;10/10/2017;21;0,831;R
ES0026000000040084RB0F;10/10/2017;22;1,326;R
ES0026000000040084RB0F;10/10/2017;23;1,579;R
ES0026000000040084RB0F;10/10/2017;24;0,977;R
ES0026000000040084RB0F;11/10/2017;1;0,732;R
ES0026000000040084RB0F;11/10/2017;2;0,762;R
ES0026000000040084RB0F;11/10/2017;3;0,748;R
ES0026000000040084RB0F;11/10/2017;4;0,718;R
ES0026000000040084RB0F;11/10/2017;5;0,755;R
ES0026000000040084RB0F;11/10/2017;6;0,667;R
ES0026000000040084RB0F;11/10/2017;7;0,661;R
ES0026000000040084RB0F;11/10/2017;8;0,309;R
ES0026000000040084RB0F;11/10/2017;9;0,315;R
ES0026000000040084RB0F;11/10/2017;10;0,399;R
ES0026000000040084RB0F;11/10/2017;11;0,195;R
ES0026000000040084RB0F;11/10/2017;12;0,186;R
ES0026000000040084RB0F;11/10/2017;13;0,733;R
ES0026000000040084RB0F;11/10/2017;14;0,165;R
ES0026000000040084RB0F;11/10/2017;15;1,028;R
ES0026000000040084RB0F;11/10/2017;16;1,86;R
ES0026000000040084RB0F;11/10/2017;17;0,452;R
ES0026000000040084RB0F;11/10/2017;18;0,748;R
ES0026000000040084RB0F;11/10/2017;19;0,145;R
ES0026000000040084RB0F;11/10/2017;20;0,094;R
ES0026000000040084RB0F;11/10/2017;21;0,189;R
ES0026000000040084RB0F;11/10/2017;22;0,557;R
ES0026000000040084RB0F;11/10/2017;23;0,296;R
ES0026000000040084RB0F;11/10/2017;24;0,328;R
ES0026000000040084RB0F;12/10/2017;1;1,136;R
ES0026000000040084RB0F;12/10/2017;2;0,964;R
ES0026000000040084RB0F;12/10/2017;3;0,938;R
ES0026000000040084RB0F;12/10/2017;4;0,947;R
ES0026000000040084RB0F;12/10/2017;5;0,942;R
ES0026000000040084RB0F;12/10/2017;6;0,949;R
ES0026000000040084RB0F;12/10/2017;7;0,948;R
ES0026000000040084RB0F;12/10/2017;8;0,755;R
ES0026000000040084RB0F;12/10/2017;9;0,262;R
ES0026000000040084RB0F;12/10/2017;10;0,134;R
ES0026000000040084RB0F;12/10/2017;11;0,513;R
ES0026000000040084RB0F;12/10/2017;12;0,957;R
ES0026000000040084RB0F;12/10/2017;13;0,953;R
ES0026000000040084RB0F;12/10/2017;14;0,102;R
ES0026000000040084RB0F;12/10/2017;15;0,158;R
ES0026000000040084RB0F;12/10/2017;16;0,18;R
ES0026000000040084RB0F;12/10/2017;17;0,66;R
ES0026000000040084RB0F;12/10/2017;18;0,463;R
ES0026000000040084RB0F;12/10/2017;19;0,137;R
ES0026000000040084RB0F;12/10/2017;20;0,088;R
ES0026000000040084RB0F;12/10/2017;21;0,167;R
ES0026000000040084RB0F;12/10/2017;22;0,297;R
ES0026000000040084RB0F;12/10/2017;23;0,892;R
ES0026000000040084RB0F;12/10/2017;24;0,594;R
ES0026000000040084RB0F;13/10/2017;1;1,244;R
ES0026000000040084RB0F;13/10/2017;2;0,36;R
ES0026000000040084RB0F;13/10/2017;3;0,349;R
ES0026000000040084RB0F;13/10/2017;4;0,369;R
ES0026000000040084RB0F;13/10/2017;5;0,351;R
ES0026000000040084RB0F;13/10/2017;6;0,364;R
ES0026000000040084RB0F;13/10/2017;7;0,368;R
ES0026000000040084RB0F;13/10/2017;8;0,355;R
ES0026000000040084RB0F;13/10/2017;9;0,305;R
ES0026000000040084RB0F;13/10/2017;10;0,579;R
ES0026000000040084RB0F;13/10/2017;11;0,224;R
ES0026000000040084RB0F;13/10/2017;12;0,723;R
ES0026000000040084RB0F;13/10/2017;13;0,203;R
ES0026000000040084RB0F;13/10/2017;14;0,548;R
ES0026000000040084RB0F;13/10/2017;15;0,678;R
ES0026000000040084RB0F;13/10/2017;16;0,105;R
ES0026000000040084RB0F;13/10/2017;17;0,093;R
ES0026000000040084RB0F;13/10/2017;18;0,193;R
ES0026000000040084RB0F;13/10/2017;19;0,175;R
ES0026000000040084RB0F;13/10/2017;20;0,143;R
ES0026000000040084RB0F;13/10/2017;21;0,995;R
ES0026000000040084RB0F;13/10/2017;22;1,245;R
ES0026000000040084RB0F;13/10/2017;23;1,268;R
ES0026000000040084RB0F;13/10/2017;24;0,547;R
ES0026000000040084RB0F;14/10/2017;1;1,154;R
ES0026000000040084RB0F;14/10/2017;2;0,085;R
ES0026000000040084RB0F;14/10/2017;3;0,06;R
ES0026000000040084RB0F;14/10/2017;4;0,079;R
ES0026000000040084RB0F;14/10/2017;5;0,091;R
ES0026000000040084RB0F;14/10/2017;6;0,055;R
ES0026000000040084RB0F;14/10/2017;7;0,074;R
ES0026000000040084RB0F;14/10/2017;8;0,093;R
ES0026000000040084RB0F;14/10/2017;9;0,265;R
ES0026000000040084RB0F;14/10/2017;10;0,167;R
ES0026000000040084RB0F;14/10/2017;11;0,123;R
ES0026000000040084RB0F;14/10/2017;12;0,318;R
ES0026000000040084RB0F;14/10/2017;13;0,228;R
ES0026000000040084RB0F;14/10/2017;14;0,087;R
ES0026000000040084RB0F;14/10/2017;15;0,13;R
ES0026000000040084RB0F;14/10/2017;16;0,287;R
ES0026000000040084RB0F;14/10/2017;17;0,217;R
ES0026000000040084RB0F;14/10/2017;18;0,137;R
ES0026000000040084RB0F;14/10/2017;19;0,08;R
ES0026000000040084RB0F;14/10/2017;20;0,145;R
ES0026000000040084RB0F;14/10/2017;21;0,109;R
ES0026000000040084RB0F;14/10/2017;22;0,097;R
ES0026000000040084RB0F;14/10/2017;23;0,07;R
ES0026000000040084RB0F;14/10/2017;24;0,245;R
ES0026000000040084RB0F;15/10/2017;1;0,531;R
ES0026000000040084RB0F;15/10/2017;2;0,628;R
ES0026000000040084RB0F;15/10/2017;3;0,461;R
ES0026000000040084RB0F;15/10/2017;4;0,483;R
ES0026000000040084RB0F;15/10/2017;5;0,235;R
ES0026000000040084RB0F;15/10/2017;6;0,061;R
ES0026000000040084RB0F;15/10/2017;7;0,084;R
ES0026000000040084RB0F;15/10/2017;8;0,084;R
ES0026000000040084RB0F;15/10/2017;9;0,254;R
ES0026000000040084RB0F;15/10/2017;10;0,137;R
ES0026000000040084RB0F;15/10/2017;11;0,162;R
ES0026000000040084RB0F;15/10/2017;12;0,896;R
ES0026000000040084RB0F;15/10/2017;13;0,315;R
ES0026000000040084RB0F;15/10/2017;14;0,646;R
ES0026000000040084RB0F;15/10/2017;15;0,318;R
ES0026000000040084RB0F;15/10/2017;16;0,222;R
ES0026000000040084RB0F;15/10/2017;17;0,208;R
ES0026000000040084RB0F;15/10/2017;18;0,205;R
ES0026000000040084RB0F;15/10/2017;19;0,185;R
ES0026000000040084RB0F;15/10/2017;20;0,178;R
ES0026000000040084RB0F;15/10/2017;21;0,192;R
ES0026000000040084RB0F;15/10/2017;22;0,077;R
ES0026000000040084RB0F;15/10/2017;23;0,237;R
ES0026000000040084RB0F;15/10/2017;24;0,601;R
ES0026000000040084RB0F;16/10/2017;1;0,118;E
ES0026000000040084RB0F;16/10/2017;2;0,099;E
ES0026000000040084RB0F;16/10/2017;3;0,09;E
ES0026000000040084RB0F;16/10/2017;4;0,086;E
ES0026000000040084RB0F;16/10/2017;5;0,085;E
ES0026000000040084RB0F;16/10/2017;6;0,088;E
ES0026000000040084RB0F;16/10/2017;7;0,103;E
ES0026000000040084RB0F;16/10/2017;8;0,141;E
ES0026000000040084RB0F;16/10/2017;9;0,167;E
ES0026000000040084RB0F;16/10/2017;10;0,18;E
ES0026000000040084RB0F;16/10/2017;11;0,191;E
ES0026000000040084RB0F;16/10/2017;12;0,195;E
ES0026000000040084RB0F;16/10/2017;13;0,199;E
ES0026000000040084RB0F;16/10/2017;14;0,204;E
ES0026000000040084RB0F;16/10/2017;15;0,191;E
ES0026000000040084RB0F;16/10/2017;16;0,176;E
ES0026000000040084RB0F;16/10/2017;17;0,174;E
ES0026000000040084RB0F;16/10/2017;18;0,184;E
ES0026000000040084RB0F;16/10/2017;19;0,196;E
ES0026000000040084RB0F;16/10/2017;20;0,215;E
ES0026000000040084RB0F;16/10/2017;21;0,233;E
ES0026000000040084RB0F;16/10/2017;22;0,225;E
ES0026000000040084RB0F;16/10/2017;23;0,191;E
ES0026000000040084RB0F;16/10/2017;24;0,152;E
ES0026000000040084RB0F;17/10/2017;1;0,116;R
ES0026000000040084RB0F;17/10/2017;2;0,152;R
ES0026000000040084RB0F;17/10/2017;3;0,127;R
ES0026000000040084RB0F;17/10/2017;4;0,052;R
ES0026000000040084RB0F;17/10/2017;5;0,081;R
ES0026000000040084RB0F;17/10/2017;6;0,09;R
ES0026000000040084RB0F;17/10/2017;7;0,06;R
ES0026000000040084RB0F;17/10/2017;8;0,089;R
ES0026000000040084RB0F;17/10/2017;9;0,34;R
ES0026000000040084RB0F;17/10/2017;10;0,098;R
ES0026000000040084RB0F;17/10/2017;11;0,069;R
ES0026000000040084RB0F;17/10/2017;12;0,083;R
ES0026000000040084RB0F;17/10/2017;13;0,513;R
ES0026000000040084RB0F;17/10/2017;14;0,272;R
ES0026000000040084RB0F;17/10/2017;15;0,525;R
ES0026000000040084RB0F;17/10/2017;16;0,262;R
ES0026000000040084RB0F;17/10/2017;17;0,793;R
ES0026000000040084RB0F;17/10/2017;18;0,196;R
ES0026000000040084RB0F;17/10/2017;19;0,093;R
ES0026000000040084RB0F;17/10/2017;20;0,105;R
ES0026000000040084RB0F;17/10/2017;21;0,155;R
ES0026000000040084RB0F;17/10/2017;22;0,4;R
ES0026000000040084RB0F;17/10/2017;23;0,319;R
ES0026000000040084RB0F;17/10/2017;24;0,632;R
ES0026000000040084RB0F;18/10/2017;1;0,418;R
ES0026000000040084RB0F;18/10/2017;2;0,391;R
ES0026000000040084RB0F;18/10/2017;3;0,438;R
ES0026000000040084RB0F;18/10/2017;4;0,317;R
ES0026000000040084RB0F;18/10/2017;5;0,26;R
ES0026000000040084RB0F;18/10/2017;6;0,082;R
ES0026000000040084RB0F;18/10/2017;7;0,087;R
ES0026000000040084RB0F;18/10/2017;8;0,06;R
ES0026000000040084RB0F;18/10/2017;9;0,231;R
ES0026000000040084RB0F;18/10/2017;10;0,122;R
ES0026000000040084RB0F;18/10/2017;11;0,052;R
ES0026000000040084RB0F;18/10/2017;12;0,182;R
ES0026000000040084RB0F;18/10/2017;13;0,921;R
ES0026000000040084RB0F;18/10/2017;14;0,648;R
ES0026000000040084RB0F;18/10/2017;15;0,997;R
ES0026000000040084RB0F;18/10/2017;16;0,145;R
ES0026000000040084RB0F;18/10/2017;17;0,21;R
ES0026000000040084RB0F;18/10/2017;18;0,204;R
ES0026000000040084RB0F;18/10/2017;19;0,216;R
ES0026000000040084RB0F;18/10/2017;20;0,164;R
ES0026000000040084RB0F;18/10/2017;21;0,161;R
ES0026000000040084RB0F;18/10/2017;22;0,24;R
ES0026000000040084RB0F;18/10/2017;23;0,234;R
ES0026000000040084RB0F;18/10/2017;24;1,034;R
ES0026000000040084RB0F;19/10/2017;1;0,766;R
ES0026000000040084RB0F;19/10/2017;2;0,413;R
ES0026000000040084RB0F;19/10/2017;3;0,46;R
ES0026000000040084RB0F;19/10/2017;4;0,414;R
ES0026000000040084RB0F;19/10/2017;5;0,382;R
ES0026000000040084RB0F;19/10/2017;6;0,405;R
ES0026000000040084RB0F;19/10/2017;7;0,124;R
ES0026000000040084RB0F;19/10/2017;8;0,096;R
ES0026000000040084RB0F;19/10/2017;9;0,413;R
ES0026000000040084RB0F;19/10/2017;10;0,48;R
ES0026000000040084RB0F;19/10/2017;11;0,128;R
ES0026000000040084RB0F;19/10/2017;12;1,092;R
ES0026000000040084RB0F;19/10/2017;13;0,191;R
ES0026000000040084RB0F;19/10/2017;14;0,109;R
ES0026000000040084RB0F;19/10/2017;15;0,511;R
ES0026000000040084RB0F;19/10/2017;16;0,179;E
ES0026000000040084RB0F;19/10/2017;17;0,178;E
ES0026000000040084RB0F;19/10/2017;18;0,188;E
ES0026000000040084RB0F;19/10/2017;19;0,199;E
ES0026000000040084RB0F;19/10/2017;20;0,216;E
ES0026000000040084RB0F;19/10/2017;21;0,237;E
ES0026000000040084RB0F;19/10/2017;22;0,229;E
ES0026000000040084RB0F;19/10/2017;23;0,195;E
ES0026000000040084RB0F;19/10/2017;24;0,156;E
ES0026000000040084RB0F;20/10/2017;1;1,034;R
ES0026000000040084RB0F;20/10/2017;2;0,289;R
ES0026000000040084RB0F;20/10/2017;3;0,059;R
ES0026000000040084RB0F;20/10/2017;4;0,081;R
ES0026000000040084RB0F;20/10/2017;5;0,073;R
ES0026000000040084RB0F;20/10/2017;6;0,068;R
ES0026000000040084RB0F;20/10/2017;7;0,089;R
ES0026000000040084RB0F;20/10/2017;8;0,082;R
ES0026000000040084RB0F;20/10/2017;9;0,201;R
ES0026000000040084RB0F;20/10/2017;10;0,207;R
ES0026000000040084RB0F;20/10/2017;11;0,21;R
ES0026000000040084RB0F;20/10/2017;12;0,319;R
ES0026000000040084RB0F;20/10/2017;13;0,075;R
ES0026000000040084RB0F;20/10/2017;14;0,134;R
ES0026000000040084RB0F;20/10/2017;15;0,577;R
ES0026000000040084RB0F;20/10/2017;16;0,114;R
ES0026000000040084RB0F;20/10/2017;17;0,927;R
ES0026000000040084RB0F;20/10/2017;18;0,572;R
ES0026000000040084RB0F;20/10/2017;19;0,083;R
ES0026000000040084RB0F;20/10/2017;20;0,051;R
ES0026000000040084RB0F;20/10/2017;21;0,126;R
ES0026000000040084RB0F;20/10/2017;22;0,124;R
ES0026000000040084RB0F;20/10/2017;23;0,06;R
ES0026000000040084RB0F;20/10/2017;24;0,211;R
ES0026000000040084RB0F;21/10/2017;1;0,329;R
ES0026000000040084RB0F;21/10/2017;2;0,268;R
ES0026000000040084RB0F;21/10/2017;3;0,087;R
ES0026000000040084RB0F;21/10/2017;4;0,072;R
ES0026000000040084RB0F;21/10/2017;5;0,075;R
ES0026000000040084RB0F;21/10/2017;6;0,086;R
ES0026000000040084RB0F;21/10/2017;7;0,172;R
ES0026000000040084RB0F;21/10/2017;8;0,103;R
ES0026000000040084RB0F;21/10/2017;9;0,174;R
ES0026000000040084RB0F;21/10/2017;10;0,353;R
ES0026000000040084RB0F;21/10/2017;11;0,526;R
ES0026000000040084RB0F;21/10/2017;12;0,946;R
ES0026000000040084RB0F;21/10/2017;13;0,927;R
ES0026000000040084RB0F;21/10/2017;14;0,364;R
ES0026000000040084RB0F;21/10/2017;15;0,711;R
ES0026000000040084RB0F;21/10/2017;16;0,402;R
ES0026000000040084RB0F;21/10/2017;17;0,942;R
ES0026000000040084RB0F;21/10/2017;18;0,435;R
ES0026000000040084RB0F;21/10/2017;19;0,328;R
ES0026000000040084RB0F;21/10/2017;20;1,095;R
ES0026000000040084RB0F;21/10/2017;21;1,408;R
ES0026000000040084RB0F;21/10/2017;22;1,273;R
ES0026000000040084RB0F;21/10/2017;23;1,193;R
ES0026000000040084RB0F;21/10/2017;24;1,164;R
ES0026000000040084RB0F;22/10/2017;1;1,099;R
ES0026000000040084RB0F;22/10/2017;2;1,332;R
ES0026000000040084RB0F;22/10/2017;3;1,421;R
ES0026000000040084RB0F;22/10/2017;4;0,648;R
ES0026000000040084RB0F;22/10/2017;5;0,61;R
ES0026000000040084RB0F;22/10/2017;6;0,617;R
ES0026000000040084RB0F;22/10/2017;7;0,617;R
ES0026000000040084RB0F;22/10/2017;8;0,618;R
ES0026000000040084RB0F;22/10/2017;9;0,574;R
ES0026000000040084RB0F;22/10/2017;10;0,197;R
ES0026000000040084RB0F;22/10/2017;11;0,363;R
ES0026000000040084RB0F;22/10/2017;12;0,229;R
ES0026000000040084RB0F;22/10/2017;13;0,207;R
ES0026000000040084RB0F;22/10/2017;14;0,341;R
ES0026000000040084RB0F;22/10/2017;15;0,668;R
ES0026000000040084RB0F;22/10/2017;16;0,878;R
ES0026000000040084RB0F;22/10/2017;17;0,846;R
ES0026000000040084RB0F;22/10/2017;18;0,532;R
ES0026000000040084RB0F;22/10/2017;19;0,68;R
ES0026000000040084RB0F;22/10/2017;20;0,158;R
ES0026000000040084RB0F;22/10/2017;21;0,174;R
ES0026000000040084RB0F;22/10/2017;22;0,124;R
ES0026000000040084RB0F;22/10/2017;23;1,215;R
ES0026000000040084RB0F;22/10/2017;24;0,753;R
ES0026000000040084RB0F;23/10/2017;1;0,885;R
ES0026000000040084RB0F;23/10/2017;2;0,695;R
ES0026000000040084RB0F;23/10/2017;3;0,647;R
ES0026000000040084RB0F;23/10/2017;4;0,633;R
ES0026000000040084RB0F;23/10/2017;5;0,678;R
ES0026000000040084RB0F;23/10/2017;6;0,632;R
ES0026000000040084RB0F;23/10/2017;7;0,626;R
ES0026000000040084RB0F;23/10/2017;8;0,693;R
ES0026000000040084RB0F;23/10/2017;9;0,38;R
ES0026000000040084RB0F;23/10/2017;10;0,135;R
ES0026000000040084RB0F;23/10/2017;11;0,146;R
ES0026000000040084RB0F;23/10/2017;12;1,345;R
ES0026000000040084RB0F;23/10/2017;13;0,687;R
ES0026000000040084RB0F;23/10/2017;14;0,295;R
ES0026000000040084RB0F;23/10/2017;15;0,58;R
ES0026000000040084RB0F;23/10/2017;16;0,224;R
ES0026000000040084RB0F;23/10/2017;17;0,473;R
ES0026000000040084RB0F;23/10/2017;18;0,239;R
ES0026000000040084RB0F;23/10/2017;19;0,655;R
ES0026000000040084RB0F;23/10/2017;20;0,238;R
ES0026000000040084RB0F;23/10/2017;21;0,354;R
ES0026000000040084RB0F;23/10/2017;22;0,609;R
ES0026000000040084RB0F;23/10/2017;23;0,353;R
ES0026000000040084RB0F;23/10/2017;24;1,262;R
ES0026000000040084RB0F;24/10/2017;1;1,013;R
ES0026000000040084RB0F;24/10/2017;2;0,476;R
